cus_id_no,cus_stat,bus_registered_name,bus_registration_no,bus_ctry_registration,cus_start_dt,cus_end_dt,personal_bus_flg,gender,initials,forename,family_name,maiden_name,full_name,nationality,cus_risk_rtng,employee_flag,residence_ctry,consolidated_cust_address,personal_national_id_no,dt_of_birth
31392432300,A,Fayva Imports e.G,3165942,PE,2005-11-18T00:00:00.000+00:00,,B,,,,,,,,.,,CH,"Piazza Indipendenza 55, Tobel, 9405",.,
67127187834,A,Gas Depot Sahis,925795326,US,1998-01-04T00:00:00.000+00:00,,B,,,,,,,,.,,US,"730 Derek Drive, Windham, OH, 44288",.,
62787462956,A,,.,,2001-01-08T00:00:00.000+00:00,,P,F,A,Angela,Jones,,Angela Jones,US,9139,f,US,"3225 Margaret Street, Houston, TX, 77011",467816556,1976-08-31
42050644433,A,Realty Zone Imports LLC,4135944,CA,2007-02-13T00:00:00.000+00:00,,B,,,,,,,,.,,US,"807 Wyatt Street, West Palm Be, FL, 33411",.,
20925917181,A,,.,,2004-09-21T00:00:00.000+00:00,,P,F,A,Abigail,Shout,,Abigail Shout,AU,7657,f,AU,"89 Glendonbrook Road, NULLO MOUNTA, NSW, 2849",624452223,1975-08-31
21254023897,C,,.,,1993-04-03T00:00:00.000+00:00,2005-04-10T00:00:00.000+00:00,P,F,L,Lela,Baugher,,Lela Baugher,US,4923,f,US,"4470 Roguski Road, Marksville, LA, 71351",361138875,1973-09-23
65309803497,C,Pro-Care Garden Maintenance Agricultural,6460271,AU,1994-03-26T00:00:00.000+00:00,2001-08-11T00:00:00.000+00:00,B,,,,,,,,.,,AU,"42 Feather Street, CAMPBELLS PO, QLD, 4521",.,
55286865361,A,,.,,2006-05-27T00:00:00.000+00:00,,P,M,A,Aiden,Betts,,Aiden Betts,AU,4762,f,AU,"81 Corio Street, BIRREGURRA, VIC, 3242",939855246,1988-08-25
29511200001,A,,.,,1997-04-18T00:00:00.000+00:00,,P,M,O,Odin,Engan,,Odin Engan,NO,4052,f,NO,"Badstuveien 31, SARPSBORG, 1710",914533754,1973-01-23
56070337498,A,,.,,2003-08-13T00:00:00.000+00:00,,P,F,M,Maria,Ferguson,,Maria Ferguson,US,5423,f,US,"2632 Leisure Lane, Carpinteria, CA, 93013",528787695,1974-02-26
79136255061,C,,.,,1999-04-05T00:00:00.000+00:00,2008-05-06T00:00:00.000+00:00,P,F,A,Alyssa,Agaundo,,Alyssa Agaundo,AU,5041,f,AU,"53 Goldfields Road, KURROWAH, QLD, 4352",165990141,1977-11-18
79851626456,A,Merry-Go-Round LLC,97443636,AU,2008-03-20T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"69 Wallum Court, NOBBYS CREEK, NSW, 2484",.,
13785743612,A,Chief Auto Parts Imports Dev,172776809,US,2008-10-03T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4761 Reel Avenue, Santa Fe, NM, 87501",.,
20477704685,A,,.,,2004-01-05T00:00:00.000+00:00,,P,M,D,Dieter,Metzger,,Dieter Metzger,AT,5650,f,AT,"Sternhofweg 28, GNIES, Styria, 8262",91228882,
540921583,C,,.,,1994-01-09T00:00:00.000+00:00,2004-05-26T00:00:00.000+00:00,P,F,S,S,Schulze,,Stefanie Schulze,DE,8882,f,DE,"Friedrichstrasse 82, Oberhausen H, NW, 46119",155006655,1975-02-28
89748783861,A,,.,,2004-09-05T00:00:00.000+00:00,,P,M,A,Anthony,Brown,,Anthony Brown,US,8950,f,US,"91 Stark Hollow Road, Centennial, CO, 80112",917145158,1986-01-20
26224756486,C,,.,,1991-11-10T00:00:00.000+00:00,1992-07-11T00:00:00.000+00:00,P,M,C,Chester,Cole,,Chester Cole,US,6234,f,US,"692 Williams Lane, Wichita, KS, 67202",63757119,
14165418140,C,Buena Vista Realty Service Empresa,46670,US,1992-08-24T00:00:00.000+00:00,2008-06-12T00:00:00.000+00:00,B,,,,,,,,.,,US,"1086 Primrose Lane, Dodgeville, WI, 53533",.,
13476838247,A,Seamans Furniture Imports Manufacturing,214986,AU,1996-09-13T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"93 Ghost Hill Road, EASTERN CREE, NSW, 2766",.,
87889562457,A,,.,,2007-06-06T00:00:00.000+00:00,,P,M,S,S,Frandsen,,Storm Frandsen,DK,1121,t,DK,"Albanivej 95, Holstebro, Region Midtjylland, 7500",629127319,1971-07-09
90488878089,A,Frame Scene Agricultural,792446,AO,2009-07-16T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"86 Queen Street, INGLESIDE, NSW, 2101",.,
14832989723,A,Sherman's Imports Limited,11142,AU,2007-10-24T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"46 Lewin Street, ALMA PARK, NSW, 2659",.,
63047424577,A,,.,,2005-05-08T00:00:00.000+00:00,,P,F,L,Lara,Braddon,,Lara Braddon,AU,760,f,AU,"41 Shannon Court, UNDALYA, SA, 5451",423357509,1977-11-08
23400464158,C,,.,,1996-04-19T00:00:00.000+00:00,2002-02-14T00:00:00.000+00:00,P,F,S,Sofia,Mazure,HIMEL,Sofia Mazure,AU,7017,f,AU,"11 Sale Street, NANGAR, NSW, 2800",631233887,1980-03-21
79427795620,C,,.,,1991-08-01T00:00:00.000+00:00,1994-02-17T00:00:00.000+00:00,P,M,M,Matthew,Bluford,,Matthew Bluford,US,4555,f,US,"2750 Star Trek Drive, Panama City, FL, 32401",91366654,
36935187232,A,,.,,2003-04-01T00:00:00.000+00:00,,P,F,S,Sarah,Cleghorn,,Sarah Clegg,US,7039,f,US,"2372 Jim Rosa Lane, San Francisc, CA, 94122",499162338,1986-08-20
19633971947,A,King Carol Imports S.A,35676,DK,2004-05-09T00:00:00.000+00:00,,B,,,,,,,,.,,DK,"Jomfrustien 71, Dybvad, Region Nordjylland, 9352",.,
42526567138,C,,.,,1991-02-08T00:00:00.000+00:00,1992-04-02T00:00:00.000+00:00,P,M,H,Hugo,Clare,,Hugo Clare,AU,8296,f,AU,"11 Woerdens Road, DENMAN, NSW, 2328",759126320,1982-12-23
28061051029,A,,.,,2002-04-02T00:00:00.000+00:00,,P,F,C,Chloe,Stanton,,Chloe Stanton,AU,6594,f,AU,"96 Millicent Drive, BANDON GROVE, NSW, 2420",163176702,
42555516428,C,,.,,1995-05-08T00:00:00.000+00:00,1997-08-17T00:00:00.000+00:00,P,F,B,Bobbie,Carlson,,Bobbie Carlson,ZA,9099,f,ZA,"1762 Wolmarans St, Ogies, Mpumalanga, 2232",787820251,1974-01-08
61362802333,C,Pioneer Chicken Imports LLP,40533,NL,1992-11-18T00:00:00.000+00:00,1994-03-21T00:00:00.000+00:00,B,,,,,,,,.,,NL,"Schoutstraat 119, Woudenberg, UT, 3931 HT",.,
71920784909,A,,.,,1999-01-12T00:00:00.000+00:00,,P,M,A,Adhelmar,Borrego,,Adhelmar Borrego,ES,9907,f,ES,"Avenida Cervantes 89, Ea, Biscay, 48287",93957146,1973-01-23
45881744715,C,,.,,1996-11-14T00:00:00.000+00:00,2003-03-13T00:00:00.000+00:00,P,M,P,Paul,Upjohn,,Paul Upchurch,AU,6434,f,AU,"31 Feather Street, SAMFORD, QLD, 4520",479991986,1986-10-28
62867596046,A,Brand Names AK,94397396,CA,2002-05-26T00:00:00.000+00:00,,B,,,,,,,,.,,CA,"1141 11th Ave, Calgary, AB, T2P 1M6",.,
38664827915,A,,.,,2005-02-15T00:00:00.000+00:00,,P,M,W,W,Pabst,,William Pabst,CA,4195,f,CA,"4997 Thurston Dr, Hull, QC, K1A 0C9",880893195,1976-11-18
8154485138,A,,.,,2006-05-11T00:00:00.000+00:00,,P,M,A,Anh,Bosanquet,,Anh Borst,AU,660,f,AU,"62 Swanston Street, WINJALLOK, VIC, 3380",932487380,1970-10-06
38212508224,A,Price's Electronics S.A,85,AT,2009-12-10T00:00:00.000+00:00,,B,,,,,,,,.,,AT,"Spittelwiese 83, VELLACH, Carinthia, 9135",.,
6029246402,A,,.,,2005-04-02T00:00:00.000+00:00,,P,M,O,Owen,Purdy,,Owen Purcell,AU,5285,f,AU,"37 Black Point Drive, WHYALLA STUA, SA, 5608",719583673,1988-08-22
20914726329,A,,.,,2009-10-10T00:00:00.000+00:00,,P,M,L,Larry,Lynch,,Larry Lynch,US,7259,f,US,"178 Charack Road, Sharonville, IN, 45241",729218287,1973-07-17
61524350482,C,,.,,1994-03-17T00:00:00.000+00:00,2009-04-12T00:00:00.000+00:00,P,M,L,Luca,Pfeifer,,Luca Pfeifer,CH,5997,f,CH,"Semperweg 44, Biglen, 3507",728839085,1980-12-19
97917399478,A,,.,,2005-05-04T00:00:00.000+00:00,,P,M,T,T,Burger,,Tom Burger,AT,561,f,AT,"Stadionstrasse 17, RECHNITZ, Burgenland, 7471",619025068,1986-02-13
74342618852,A,Plan Future Imports S.M.B.A,61962,NL,2003-01-02T00:00:00.000+00:00,,B,,,,,,,,.,,NL,"Michiel Adriaenszoon de Ruyterlaan 67, Winschoten, GR, 9675 EB",.,
43816289915,A,,.,,1998-06-10T00:00:00.000+00:00,,P,M,M,Morris,Gilmore,,Morris Gilmore,US,6504,f,US,"3172 Mandan Road, Saint Louis, MO, 63146",329171286,1985-12-07
78551534288,A,,.,,2006-12-07T00:00:00.000+00:00,,P,M,U,Uwe,Gerdes,,Uwe Gerber,ZA,9674,f,ZA,"659 Market St, Johannesburg, Gauteng, 2160",144809658,1987-07-10
37837569039,C,,.,,1991-06-23T00:00:00.000+00:00,1997-06-26T00:00:00.000+00:00,P,F,S,Stephani,Samples,,Stephani Sample,US,7542,f,US,"705 Vine Street, Skokie, IL, 60077",379709379,1971-11-23
51215942574,A,Sammy's Record Shack SICAV,7145,NO,2002-02-26T00:00:00.000+00:00,,B,,,,,,,,.,,NO,"Keysers gate 52, OSLO, 0165",.,
83786703864,C,Buck Alley Lumber LLP,35987,BN,1994-12-18T00:00:00.000+00:00,2007-11-17T00:00:00.000+00:00,B,,,,,,,,.,,DE,"Feldstrasse 41, Altenzaun, ST, 39596",.,
85211115206,A,,.,,1994-06-09T00:00:00.000+00:00,,P,M,D,Dominic,Bruce,CRAIGEN,Dominic Bruce,AU,4138,f,AU,"69 Daly Terrace, GUILDERTON, WA, 6041",.,1982-12-10
74976663493,A,Naturohair Imports Manufacturing,613029355,AU,2006-10-15T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"11 Woodlands Avenue, CASTLE HILL, NSW, 2154",.,
43132763787,A,,.,,2001-11-06T00:00:00.000+00:00,,P,M,M,Maik,Krueger,,Maik Krueger,CH,6960,f,CH,"Via Pestariso 55, St. Josefen, 9032",216122080,1987-12-10
75964161797,A,Fireball Imports KGaA,41450996,US,2009-08-03T00:00:00.000+00:00,,B,,,,,,,,.,,US,"2971 Courtright Street, York, ND, 58386",.,
56548452252,C,Finast EEIG,5286216,US,1999-08-22T00:00:00.000+00:00,2000-04-04T00:00:00.000+00:00,B,,,,,,,,.,,US,"4941 Edsel Road, Gardena, CA, 90248",.,
9586261907,C,Franklin Music NV,822078,AT,1992-05-11T00:00:00.000+00:00,2003-03-13T00:00:00.000+00:00,B,,,,,,,,.,,AT,"Steinamangerer Strasse 75, PLAMBACH, Lower Austria, 3202",.,
70206378315,C,Knox Lumber Agricultural,509107143,US,1991-12-18T00:00:00.000+00:00,2005-03-01T00:00:00.000+00:00,B,,,,,,,,.,,US,"4922 Paul Wayne Haggerty Road, Kenner, LA, 70065",.,
4402774888,C,,.,,1993-01-09T00:00:00.000+00:00,1998-05-18T00:00:00.000+00:00,P,M,Z,Z,Hannah,,Zac Hannaford,AU,5877,f,AU,"13 Adavale Road, RUN-O-WATERS, NSW, 2580",193701524,1985-06-19
41610662340,A,,.,,1996-12-01T00:00:00.000+00:00,,P,M,J,John,Nourse,,John Nourse,US,7651,f,US,"2233 Apple Lane, Woodhull, IL, 61490",776092855,1984-02-01
40144245666,A,AdventureSports! Imports Developments,77058,US,2008-04-07T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4293 Douglas Dairy Road, Burkes Garde, VA, 24608",.,
7182655406,A,,.,,2003-01-21T00:00:00.000+00:00,,P,M,D,Declan,Boismenu,AUCK,Declan Boismenu,AU,3973,f,AU,"25 Hebbard Street, BANGHOLME, VIC, 3175",754767627,
79075826966,A,,.,,2000-11-10T00:00:00.000+00:00,,P,M,N,Nils,Kauppi,,Nils Kauppi,FI,7047,f,FI,"Mustinsuontie 32, INARI, Lapland, 99870",742016301,1971-05-01
48000335943,C,,.,,1995-04-12T00:00:00.000+00:00,1997-02-15T00:00:00.000+00:00,P,M,R,Rhys,Blakeley,HOLDREN,Rhys Blake,AU,3117,f,AU,"82 Endeavour Drive, KELLIDIE BAY, SA, 5607",650500848,1977-09-06
51683769479,A,,.,,1992-01-07T00:00:00.000+00:00,,P,M,G,George,Dampier,BRANCAZIO,George Damico,AU,1511,f,AU,"84 Thomas Lane, OAKLANDS JUN, VIC, 3063",708199660,1984-05-17
92127725647,A,Gold Leaf Garden Management S.M.B.A,107468,US,1996-11-08T00:00:00.000+00:00,,B,,,,,,,,.,,US,"615 Lake Floyd Circle, Laurel, MD, 20707",.,
13566363228,A,,.,,2002-09-24T00:00:00.000+00:00,,P,F,W,Wilma,Appling,,Wilma Appleton,US,7667,f,US,"4858 Marion Street, Orangeburg, SC, 29115",397704200,1982-12-02
24174791575,A,,.,,2008-08-17T00:00:00.000+00:00,,P,M,E,Eurico,Camacho,ZELADA,Eurico Camacho,PT,5383,f,PT,"Quinta Fontainhas 34, Tortosendo, Castelo Branco, 6200-759",405260390,1970-04-06
37514406413,A,,.,,2005-11-24T00:00:00.000+00:00,,P,M,J,Jakob,Jeppesen,,Jakob Jeppesen,DK,8809,f,DK,"Nymarksgyden 8, Hornslet, Region Midtjylland, 8543",297166571,1981-04-14
82939186513,A,Chandlers Imports PLC,2974,US,2007-03-04T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"39 South Street, MARGATE, TAS, 7054",.,
69311044182,A,,.,,1994-07-10T00:00:00.000+00:00,,P,M,J,Julian,Pittman,,Julian Pittman,AU,3026,f,AU,"67 Woodlands Avenue, SEFTON, NSW, 2162",131300816,
65643404559,A,,.,,2004-09-21T00:00:00.000+00:00,,P,M,G,Gill,Compton,,Gill Compagnon,US,2138,t,US,"4304 Burke Street, Wakefield, MA, 01880",944270570,1988-04-29
9445758171,A,,.,,2003-09-04T00:00:00.000+00:00,,P,M,Z,Zelmar,Barriga,,Zelmar Barriento,US,9754,f,US,"3452 Flinderation Road, Wood Dale, IL, 60191",639719159,1972-01-06
46612598835,A,,.,,2002-06-27T00:00:00.000+00:00,,P,M,J,J,Olson,,James Olson,US,8016,f,US,"3508 Buffalo Creek Road, Nashville, TN, 37211",819731084,1983-03-18
43635489553,C,,.,,1990-09-05T00:00:00.000+00:00,1991-04-21T00:00:00.000+00:00,P,M,C,Charles,Thompson,,Charles Thompson,ZA,2624,f,ZA,"49 Dorp St, Paarl, Western Cape, 7655",756015159,1974-01-10
13852077981,C,Solution Answers Ltd,4796367,CD,1997-03-08T00:00:00.000+00:00,2000-12-21T00:00:00.000+00:00,B,,,,,,,,.,,AU,"8 Albert Street, KOORALBYN, QLD, 4285",.,
86467571984,A,,.,,2009-12-11T00:00:00.000+00:00,,P,F,M,Makayla,Mullen,,Makayla Mullawir,AU,3625,f,AU,"7 Forrest Road, FORDS BRIDGE, NSW, 2840",473316891,1982-01-13
15436975027,C,Eisner Food Stores Imports gomei-kaisha,3775016,US,1995-01-13T00:00:00.000+00:00,2004-09-18T00:00:00.000+00:00,B,,,,,,,,.,,US,"3256 Henry Ford Avenue, New York, NY, 10016",.,
83357500343,C,,.,,1995-10-10T00:00:00.000+00:00,2002-04-25T00:00:00.000+00:00,P,F,A,Ashley,Pardey,,Ashley Pardey,AU,9940,f,AU,"3 Begley Street, CITY WEST CA, SA, 5000",226011862,1981-01-28
8966827674,A,System Star Imports KGaA,1553992,US,2006-02-06T00:00:00.000+00:00,,B,,,,,,,,.,,US,"2125 Settlers Lane, New York, NY, 10016",.,
92536431218,A,,.,,2003-10-18T00:00:00.000+00:00,,P,F,S,Samantha,Haszler,,Samantha Haszler,AU,808,f,AU,"75 Wright Street, VERRIERDALE, QLD, 4562",95743404,1971-11-15
86620313537,A,,.,,2006-10-27T00:00:00.000+00:00,,P,M,S,Spencer,Grisby,,Spencer Grimwade,US,7458,f,US,"1129 Sardis Sta, Fort Worth, TX, 76104",44899982,1971-11-29
5786150592,C,,.,,1999-06-25T00:00:00.000+00:00,2007-12-04T00:00:00.000+00:00,P,M,D,David,Greene,,David Greene,US,5060,f,US,"495 Red Hawk Road, Clear Lake, MN, 55319",968647364,1986-02-26
4927978920,C,,.,,1996-02-23T00:00:00.000+00:00,2002-11-27T00:00:00.000+00:00,P,M,A,Aquiles,Vallejo,FERGUSON,Aquiles Vallejo,PT,7696,f,PT,"R Rampa Alta 84, Santo Isidor, Porto, 4635-267",565581433,1970-04-22
44103156931,C,,.,,1998-03-26T00:00:00.000+00:00,2003-08-19T00:00:00.000+00:00,P,M,N,Nando,Scherer,,Nando Schenkel,AT,2698,f,AT,"Zistelweg 34, UNTERHOLZING, Upper Austria, 4892",923511397,1980-11-14
91708461955,A,Silverwoods ehf.,6217402,AU,2003-04-02T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"46 Normans Road, BENAYEO, VIC, 3319",.,
78229060651,A,,.,,2002-07-08T00:00:00.000+00:00,,P,M,P,P,Marroqu�n,,Patrick Marroqui,PT,7934,f,PT,"Rua Pombal 97, Funchal, Ilha da Madeira, 9020-232",309210872,1978-10-01
78423139626,C,,.,,1991-01-07T00:00:00.000+00:00,1996-02-25T00:00:00.000+00:00,P,F,U,Uta,Pabst,CAMBRA,Uta Pabst,DE,6584,f,DE,"Gotzkowskystrasse 2, Filz, RP, 56766",880893195,1976-11-18
89609460385,A,,.,,2008-12-21T00:00:00.000+00:00,,P,M,C,Charles,Madrigal,,Charles Madrigal,PT,6381,f,PT,"R Alferes Veiga Pestana 75, Quinta Grand, Ilha da Madeira, 9300-237",3731051,
94269294130,A,,.,,1997-12-14T00:00:00.000+00:00,,P,F,B,Bianca,Walkom,,Bianca Walkom,AU,7539,f,AU,"76 McLaughlin Road, WEST AMBERLE, QLD, 4306",769065458,1989-06-08
19122453165,A,Express Merchant Service Sahis,52280241,NL,2006-05-14T00:00:00.000+00:00,,B,,,,,,,,.,,NL,"Schritsen 145, Harlingen, FR, 8861 CR",.,
53882161521,A,Blockbuster Music LLC,28254421,US,1995-07-21T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4598 Ralph Drive, Chagrin Fall, OH, 44022",.,
85962139314,C,ABCO Foods Ek.,88614278,US,1993-08-03T00:00:00.000+00:00,2009-04-07T00:00:00.000+00:00,B,,,,,,,,.,,US,"4661 Duke Lane, New Brunswic, NJ, 08901",.,
37469686863,A,,.,,2003-10-19T00:00:00.000+00:00,,P,M,N,Nicholas,Tollmache,,Nicholas Tollmac,BE,2585,f,BE,"Blekersdijk 202, Dorinne, WNA, 5530",124011732,1973-01-21
45755445950,C,,.,,1999-01-23T00:00:00.000+00:00,2006-12-14T00:00:00.000+00:00,P,F,A,Angelina,Chauvel,,Angelina Chauvel,AU,4596,f,AU,"25 Anderson Street, BRACKEN RIDG, QLD, 4017",315880240,1975-05-27
79278042772,A,Rite Solution Co,54243000,DK,2000-10-02T00:00:00.000+00:00,,B,,,,,,,,.,,DK,"Nyhavn 4, Balle, Region Midtjylland, 8444",.,
17137458535,C,Karl's Shoes LTD,77067067,US,1991-01-06T00:00:00.000+00:00,2003-02-08T00:00:00.000+00:00,B,,,,,,,,.,,US,"1759 Elliot Avenue, Seattle, WA, 98101",.,
53505147527,A,Quest Technology Service FIE,57225229,FR,2009-11-19T00:00:00.000+00:00,,B,,,,,,,,.,,FR,"35 rue Gontier-Patin, AGEN, Aquitaine, 47000",.,
41437875473,A,,.,,2004-02-27T00:00:00.000+00:00,,P,M,B,B,Alexander,,Benjamin Alexand,US,6488,f,US,"2755 Adams Drive, Houston, TX, 77002",650314893,
58059996129,A,,.,,1998-01-06T00:00:00.000+00:00,,P,M,S,Stefanos,van Oers,,Stefanos van Oer,NL,3022,f,NL,"Meerpaal 116, Groningen, GR, 9732 AZ",468350698,1984-03-14
9988727842,C,,.,,1999-07-07T00:00:00.000+00:00,2002-03-27T00:00:00.000+00:00,P,F,Y,Yolonda,Stamp,,Yolonda Stamp,US,6641,f,US,"1379 Davisson Street, Indianapolis, IN, 46226",802309663,1984-12-13
63531531374,A,,.,,2007-03-10T00:00:00.000+00:00,,P,M,G,Guerrino,Milanesi,,Guerrino Milanes,IT,1970,f,IT,"Via Genova 60, Palermo, PA, 90143",830318416,
86774780330,A,,.,,2000-08-07T00:00:00.000+00:00,,P,M,D,Don,Carter,JEMMINGS,Don Carter,US,9508,f,US,"4636 Turkey Pen Lane, Wetumpka, AL, 36092",339585877,1983-10-11
59739780695,A,,.,,2006-01-24T00:00:00.000+00:00,,P,M,R,Robert,Bell,,Robert Bell,US,8123,f,US,"3058 Zimmerman Lane, Los Angeles, CA, 90071",804473707,
39592661676,C,,.,,1992-05-06T00:00:00.000+00:00,1996-11-23T00:00:00.000+00:00,P,M,N,Norman,Gilmore,,Norman Gilmer,US,773,f,US,"3039 Wexford Way, Rock Hill, SC, 29730",98100921,1972-01-10
95815123324,C,,.,,1996-03-11T00:00:00.000+00:00,2009-04-09T00:00:00.000+00:00,P,M,S,Sebastia,Becker,,Sebastia Becker,CH,5080,f,CH,"Im Wingert 70, Leibstadt, 5325",344511459,1986-06-26
85175185549,A,,.,,2009-03-21T00:00:00.000+00:00,,P,F,K,Keira,Hardaway,PARKHOUSE,Keira Harcus,US,6723,f,US,"1246 Lincoln Drive, Harrisburg, PA, 17111",220212555,1989-05-09
18785114679,C,,.,,1992-08-12T00:00:00.000+00:00,2001-08-23T00:00:00.000+00:00,P,F,A,Ashley,Smith,,Ashley Smith,US,5961,f,US,"2440 Rardin Drive, San Mateo, CA, 94403",195527997,1973-07-18
71066491373,A,,.,,2008-08-21T00:00:00.000+00:00,,P,M,A,Anstein,Utrio,,Anstein Utne,FI,8586,f,FI,"Kiannonkatu 74, OULU, Northern Ostrobothnia, 90570",326633311,
80119423793,A,Monk Real Estate Service Imports gomei-kaisha,60093,US,2009-05-09T00:00:00.000+00:00,,B,,,,,,,,.,,US,"309 Hilltop Street, Northampton, MA, 01060",.,
38724692377,A,,.,,2008-10-23T00:00:00.000+00:00,,P,F,I,Isabelle,West,,Isabelle West,US,642,f,US,"372 Stewart Street, Indianapolis, IN, 46250",402490086,1986-09-27
1489964506,C,,.,,1999-05-04T00:00:00.000+00:00,2002-12-10T00:00:00.000+00:00,P,M,T,Timothy,Wolff,NAZAR,Timothy Wolfe,AU,7980,f,AU,"25 Flax Court, LENEVA, VIC, 3691",705168185,1985-06-13
3732606544,A,MVP Sports Imports Ek.,680901711,NL,2004-02-13T00:00:00.000+00:00,,B,,,,,,,,.,,NL,"Henri Eversstraat 72, Rotterdam, ZH, 3067 BC",.,
50981504362,A,,.,,2008-04-12T00:00:00.000+00:00,,P,M,A,Arnold,Walker,,Arnold Walker,US,9082,f,US,"4109 Morningview Lane, New York, NY, 10013",269958402,1987-08-21
40102897344,C,Fit Tonic Imports de,7144785,SI,1994-01-06T00:00:00.000+00:00,1998-10-18T00:00:00.000+00:00,B,,,,,,,,.,,AU,"67 Davidson Street, SANDY POCKET, QLD, 4871",.,
18141115478,C,,.,,1997-09-22T00:00:00.000+00:00,1998-01-06T00:00:00.000+00:00,P,F,L,Layla,Barnard,,Layla Barnard,AU,4891,f,AU,"93 Myrtle Street, THOONA, VIC, 3726",619563961,1979-02-28
71104517886,C,Pro Star Imports Developments,8177056,US,1996-04-26T00:00:00.000+00:00,2001-09-17T00:00:00.000+00:00,B,,,,,,,,.,,US,"1620 Hummingbird Way, Junction Cit, KS, 66441",.,
84797210526,A,HouseWorks! Sahis,9601228,US,2007-02-20T00:00:00.000+00:00,,B,,,,,,,,.,,US,"108 Elliot Avenue, Seattle, WA, 98109",.,
60264556353,A,Museum Company Imports FI,796597169,AU,2006-06-20T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"53 Kopkes Road, ILLABAROOK, VIC, 3351",.,
47073832686,A,Dun Rite Lawn Care LTD,885705,AU,2005-05-17T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"68 Settlement Road, TOONGABBIE, VIC, 3856",.,
92702293462,C,American Wholesale Club Imports NV,4383966,DK,1999-04-03T00:00:00.000+00:00,2001-11-20T00:00:00.000+00:00,B,,,,,,,,.,,DK,"Havnegade 16, Suldrup, Region Nordjylland, 9541",.,
58639291651,C,Fresh Start Inc,38708,SE,1993-10-21T00:00:00.000+00:00,2006-06-25T00:00:00.000+00:00,B,,,,,,,,.,,SE,"Valldammsgatan 91, VALLENTUNA, 186 44",.,
8730564497,A,Hughes Markets Imports NV,2008709,AU,2006-04-17T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"26 Nerrigundah Drive, CARDINIA, VIC, 3978",.,
44010456629,C,,.,,1990-03-05T00:00:00.000+00:00,2000-07-05T00:00:00.000+00:00,P,M,T,Tom,Braun,,Tom Braun,AT,9705,f,AT,"Simmeringer Hauptstrasse 84, KAINRATHSCHL, Lower Austria, 3921",531008667,1970-06-24
55690728865,A,,.,,2007-06-23T00:00:00.000+00:00,,P,M,S,Scott,Collier,,Scott Collier,US,5527,f,US,"2208 Benedum Drive, Spring Valle, NY, 10977",558032944,1976-05-23
18253106510,A,,.,,2002-03-26T00:00:00.000+00:00,,P,M,O,Orlando,Rizzo,,Orlando Rizzo,IT,5263,f,IT,"Via Nuova Agnano 87, Sant'Angelo, FI, 50010",561432805,1986-01-16
31288780174,C,,.,,1999-04-11T00:00:00.000+00:00,1999-11-14T00:00:00.000+00:00,P,M,L,L,Mancini,BERTRANO,Lillo Mancini,IT,1006,f,IT,"Via Adua 54, Borgaro Tori, TO, 10071",324197846,
20763030426,C,Monk Home Loans Imports KGaA,84129,ES,1996-04-03T00:00:00.000+00:00,2005-02-05T00:00:00.000+00:00,B,,,,,,,,.,,ES,"Ctra. Hornos 69, Leiva, La Rioja, 26213",.,
55668129727,C,,.,,1991-11-17T00:00:00.000+00:00,1998-05-22T00:00:00.000+00:00,P,F,M,Mattie,Ohare,LABORE,Mattie Ohare,ZA,3395,f,ZA,"129 Burger St, Sibasa, Limpopo, 0989",175149156,1977-05-16
36071190171,A,,.,,2009-05-07T00:00:00.000+00:00,,P,M,L,Liam,Kates,SCHREYER,Liam Kates,AU,8119,f,AU,"70 Harris Street, BRIDGE CREEK, VIC, 3723",448958243,1983-07-17
6365581782,A,,.,,1999-07-16T00:00:00.000+00:00,,P,M,A,Angus,Ritchie,GAZZARA,Angus Ritchie,AU,3635,f,AU,"89 Kerma Crescent, HASSANS WALL, NSW, 2790",13257409,1970-03-29
73057160914,A,,.,,2003-11-21T00:00:00.000+00:00,,P,M,A,Astolpho,Mireles,,Astolpho Mireaul,PT,8482,f,PT,"Avenida Boavista 117, Pereira, Viana do Castelo, 4910-180",901336589,1981-09-19
44400898052,A,Sky High Financial Advice EEI,96915,KR,2002-07-04T00:00:00.000+00:00,,B,,,,,,,,.,,GB,"51 Main Rd, FOREST MILL, FK10 7PJ",.,
67869015997,A,,.,,2003-02-09T00:00:00.000+00:00,,P,M,J,Joshua,Baron,,Joshua Baron,US,8317,f,US,"2064 Red Maple Drive, Hollywood, CA, 90028",405513882,1984-05-30
53675756298,A,,.,,2003-05-14T00:00:00.000+00:00,,P,F,M,Michelle,Acton,,Michelle Acton,US,4966,f,US,"3690 Front Street, Southfield, MI, 48075",694983121,1970-09-14
